source_file,channel,timestamp_str,author,attachments,reactions,content,id,is_bot,has_code_block,has_mention,has_attachment,intent_heuristic,char_length
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:06 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-245
🥇 @T245 - Trần Văn Đông - 01310 — Level 0 · 20 XP
🥈 @T245 - Nguyễn Công Đạt - 01526 — Level 0 · 20 XP
🥉 @T245 -Lê Đình Việt - 01528 — Level 0 · 5 XP
**#4** @T245 - Đào Nhật Anh - 01464 — Level 0 · 0 XP
Trang 1/1 • 4 thành viên",2225_AI20K Buil,True,False,True,False,general,253
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:06 AM,hoanghoanghoanghoang.,,,@Trợ lý Kute cách xem xp,2226_AI20K Buil,False,False,True,False,general,24
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:07 AM,Trợ lý Kute#3191,,,"Để kiểm tra điểm XP và thứ hạng của mình, bạn chỉ cần làm như sau:

*   **Dùng lệnh:** Gõ `/rank` tại kênh `#🤖-gõ-commands`.
*   **Xem bảng xếp hạng:** Nếu muốn xem mình đang đứng thứ mấy trong cộng đồng, bạn gõ lệnh `/leaderboard` nhé.

Ngoài ra, bạn có thể theo dõi các hoạt động thay đổi XP của mọi người tại kênh `#🔝-activity` nữa đó. Chúc bạn sớm thăng hạng ""Elite Builder"" nha! 🚀✨",2227_AI20K Buil,True,False,False,False,logistics_question,386
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:07 AM,hoanghoanghoanghoang.,,,/rank,2228_AI20K Buil,False,False,False,False,command,5
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:11 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-014
🥇 @T014 - Hoàng Văn Quang - 01334 — Level 0 · 30 XP
🥈 @T014 - Đỗ Tú Anh - 01272 — Level 0 · 25 XP
🥉 @T014 - Nguyễn Thiên Tài - 01849 — Level 0 · 25 XP
**#4** @T014-Thiều Thị Ngọc Ánh - 01864 — Level 0 · 25 XP
Trang 1/1 • 4 thành viên",2229_AI20K Buil,True,False,True,False,general,260
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:13 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-129
🥇 @G06  - T129 - Trịnh Hoàng Nam — Level 0 · 30 XP
🥈 @G06 - T129 - Đỗ Duy Đức — Level 0 · 25 XP
🥉 @T129 — Nguyễn Viết Huy — 01081 — Level 0 · 25 XP
**#4** @T129 - Dương Đức Trung - 01237 — Level 0 · 25 XP
Trang 1/1 • 4 thành viên",2230_AI20K Buil,True,False,True,False,technical_question,256
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:19 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-238
🥇 @T238 - Đinh Hồng Đăng - 01480 — Level 0 · 25 XP
🥈 @T238-Hoàng Sơn-01939 — Level 0 · 25 XP
🥉 @T238 - Hoàng Hải Dương - 01337 — Level 0 · 20 XP
**#4** @T238-Vũ Thành Khang - 01866 — Level 0 · 20 XP
Trang 1/1 • 4 thành viên",2231_AI20K Buil,True,False,True,False,general,250
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:21 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH AI20K Build Phase — Cohort 3 & 4
**#1** @T121 - Lê Quang Huy - 01821 — Level 0 · 83 XP
**#2** @T213 - Nguyễn Hùng Mạnh - 01256 — Level 0 · 66 XP
**#3** @T029 - Nguyễn Thanh Hoàn - 01201 — Level 0 · 64 XP
**#4** @T082 - Nguyễn Đăng Long - 01934 — Level 0 · 62 XP
**#5** @T038- Hoang - 01198 — Level 0 · 60 XP
**#6** @G13-T171 - Vũ Ngọc Hùng - 01722 — Level 0 · 57 XP
**#7** @T071 — Nguyễn Tuấn Phong — 01038 — Level 0 · 50 XP
**#8** @G04-T138 - Hoài Nam — Level 0 · 48 XP
**#9** @T213 - Khang - 01101 — Level 0 · 45 XP
**#10** @T069 - Nguyễn Anh Quân - 01251 — Level 0 · 45 XP",2232_AI20K Buil,True,False,True,False,general,589
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:26 AM,nguyentuanhung0246,,,@Trợ lý Kute cách tạo ticket,2233_AI20K Buil,False,False,True,False,logistics_question,28
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:26 AM,Trợ lý Kute#3191,,,"Để tạo ticket hỗ trợ trong server, bạn làm theo các bước đơn giản sau nhé:

Gõ lệnh: Bạn gõ /ticket create vào khung chat.
Chọn loại ticket (Type): Hệ thống sẽ hiện ra các gợi ý, bạn chọn loại phù hợp với vấn đề của mình (ví dụ: hỗ trợ về account, đổi team, xin nghỉ, hoặc các vấn đề ops khác).
Điền tiêu đề (Subject): Bạn điền tiêu đề ngắn gọn cho vấn đề cần hỗ trợ (giống như khi bạn viết tiêu đề email vậy đó).
Mô tả chi tiết: Sau khi ticket được tạo, bạn hãy nêu rõ vấn đề đang gặp phải trong kênh ticket riêng tư đó để các Mod/BTC vào giải quyết giúp bạn nha.

Lưu ý nhỏ: Nếu vấn đề nằm ngoài tầm xử lý của Coach (như lỗi tài khoản, vấn đề nhân sự...), bạn cứ mạnh dạn mở ticket để được hỗ trợ nhanh nhất nhé! ✨",2234_AI20K Buil,True,False,False,False,technical_question,716
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:27 AM,26ai.huypb,,,@Trợ lý Kute mình viết daily bị nhầm thì sửa kiểu gì nhỉ?,2235_AI20K Buil,False,False,True,False,logistics_question,57
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:27 AM,Trợ lý Kute#3191,,,"Đừng lo nha, viết nhầm là chuyện bình thường mà! Để sửa lại nội dung daily đã nộp, bạn hãy sử dụng lệnh sau nhé:

👉 **/daily update**

Khi bạn gõ lệnh này, hệ thống sẽ cho phép bạn chỉnh sửa lại các thông tin đã điền. Bạn chỉ cần cập nhật lại nội dung cho chính xác rồi gửi lại là xong nè!

**Lưu ý nhỏ:**
* Nếu bạn muốn sửa báo cáo tuần, thì lệnh sẽ là `/weekly update`.
* Nếu gõ lệnh mà gặp trục trặc, bạn có thể nhắn vào kênh hỗ trợ hoặc mở một ticket (dùng lệnh `/ticket create`) để các Mod hỗ trợ bạn xử lý nhanh nhất nhé.

Chúc bạn một ngày ""build"" thật mượt mà! 🚀✨",2236_AI20K Buil,True,False,False,False,logistics_question,571
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:27 AM,nhan02366,,,"@Trợ lý Kute quy định nghỉ buổi học trong giai đoạn 1, 2 như thế nào",2237_AI20K Buil,False,False,True,False,logistics_question,68
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:27 AM,Trợ lý Kute#3191,,,"Về quy định tham gia các buổi học (thường là các buổi **Office Hours**) trong Giai đoạn 1 và 2, bạn lưu ý các điểm sau nhé:

*   **Không điểm danh bắt buộc:** Các buổi này không yêu cầu điểm danh gắt gao, nên bạn sẽ không bị phạt nếu vắng mặt.
*   **Khuyến khích tham gia:** Dù không bắt buộc, nhưng mình cực kỳ recommend bạn nên sắp xếp thời gian tham gia. Đây là lúc để bạn tương tác trực tiếp với Mentor, giải đáp các thắc mắc ""khó nhằn"" và nắm bắt tiến độ chung của cộng đồng.

**Lời khuyên nhỏ:** Nếu bận không tham gia được, bạn hãy chủ động xem lại record hoặc hỏi thăm đồng đội trong team để không bỏ lỡ các thông tin quan trọng nhé! ✨🚀",2238_AI20K Buil,True,False,False,False,logistics_question,644
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:35 AM,trickez,,,@Trợ lý Kute xp,2239_AI20K Buil,False,False,True,False,general,15
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:35 AM,Trợ lý Kute#3191,,,"XP (Experience Points) là điểm tích lũy thể hiện sự nỗ lực và đóng góp của bạn trong suốt hành trình Build Phase. Càng nhiều XP, level của bạn càng cao đó! ✨

**Cách để bạn ""cày"" XP nè:**
*   `/daily`: **+5 XP** (mỗi ngày nộp báo cáo công việc).
*   `/weekly submit`: **+10 XP** (nộp báo cáo tuần của team).
*   `/gate submit`: **+100 XP** (khi vượt qua các Gate).
*   **Tham gia Workshop**: **+10 XP**/buổi.
*   **Hỗ trợ cộng đồng**: **+5 đến +20 XP**/lần.
*   **Showcase & feedback sản phẩm**: Nhận thêm XP thưởng tùy đóng góp.

**Hệ thống cấp bậc (Level):**
*   **LV1 Active Builder**: 200 XP
*   **LV2 Solid Builder**: 500 XP
*   **LV3 Star Builder**: 1,000 XP
*   **LV4 Elite Builder**: 1,500 XP

**Lệnh cần nhớ:**
*   Gõ `/rank` tại kênh `#🤖-gõ-commands` để kiểm tra điểm và thứ hạng của mình.
*   Gõ `/leaderboard` để xem ""bảng vàng"" của cả cộng đồng.

Cố gắng lên nhé, chúc bạn sớm đạt level **Elite Builder**! 🚀",2240_AI20K Buil,True,False,False,False,logistics_question,920
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:37 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-204
🥇 @T204 - Mai Hồng Sơn - 01921 — Level 0 · 20 XP
🥈 @T204 - Trịnh Đắc Vụ - 01074 — Level 0 · 20 XP
🥉 @T204 - Đặng Trung Kiên - 01887 — Level 0 · 20 XP
**#4** @G8 - T204 - log-01607 — Level 0 · 10 XP
Trang 1/1 • 4 thành viên",2241_AI20K Buil,True,False,True,False,technical_question,249
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:39 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH AI20K Build Phase — Cohort 3 & 4
**#1** @T121 - Lê Quang Huy - 01821 — Level 0 · 83 XP
**#2** @T213 - Nguyễn Hùng Mạnh - 01256 — Level 0 · 66 XP
**#3** @T029 - Nguyễn Thanh Hoàn - 01201 — Level 0 · 64 XP
**#4** @T082 - Nguyễn Đăng Long - 01934 — Level 0 · 62 XP
**#5** @T038- Hoang - 01198 — Level 0 · 60 XP
**#6** @G13-T171 - Vũ Ngọc Hùng - 01722 — Level 0 · 57 XP
**#7** @T071 — Nguyễn Tuấn Phong — 01038 — Level 0 · 50 XP
**#8** @G04-T138 - Hoài Nam — Level 0 · 48 XP
**#9** @T213 - Khang - 01101 — Level 0 · 45 XP
**#10** @T069 - Nguyễn Anh Quân - 01251 — Level 0 · 45 XP",2242_AI20K Buil,True,False,True,False,general,589
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:45 AM,nhatnguyen04.,,,@Trợ lý Kute  co duoc doi de tai sau khi chon khong,2243_AI20K Buil,False,False,True,False,general,51
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:45 AM,Trợ lý Kute#3191,,,Trong trường hợp có conflict các bạn có thể tạo ticket yêu cầu đổi đề tài trước thời hạn nhé.,2244_AI20K Buil,True,False,False,False,logistics_question,93
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:46 AM,zawn_taans,,,xem điểm XP của mình như nào @Trợ lý Kute,2245_AI20K Buil,False,False,True,False,general,41
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:46 AM,Trợ lý Kute#3191,,,"Chào bạn nha! Để kiểm tra điểm XP và thứ hạng của mình trong server, bạn chỉ cần sử dụng lệnh sau nè:

`/rank`

**Cách thực hiện:**
1. Bạn gõ `/rank` vào khung chat (có thể dùng ở các kênh cho phép bot hoạt động).
2. Nhấn Enter, bot sẽ hiển thị một tấm thẻ (rank card) cho biết:
   * **Level** hiện tại của bạn.
   * **Số điểm XP** bạn đã tích lũy được.
   * **Thứ hạng (Rank)** của bạn so với các thành viên khác.

Chúc bạn sớm ""cày"" được thật nhiều XP và thăng hạng vèo vèo nhé! 🚀✨",2246_AI20K Buil,True,False,False,False,logistics_question,483
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:46 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH AI20K Build Phase — Cohort 3 & 4
**#1** @T121 - Lê Quang Huy - 01821 — Level 0 · 83 XP
**#2** @T213 - Nguyễn Hùng Mạnh - 01256 — Level 0 · 66 XP
**#3** @T029 - Nguyễn Thanh Hoàn - 01201 — Level 0 · 64 XP
**#4** @T082 - Nguyễn Đăng Long - 01934 — Level 0 · 62 XP
**#5** @T038- Hoang - 01198 — Level 0 · 60 XP
**#6** @G13-T171 - Vũ Ngọc Hùng - 01722 — Level 0 · 57 XP
**#7** @T071 — Nguyễn Tuấn Phong — 01038 — Level 0 · 50 XP
**#8** @G04-T138 - Hoài Nam — Level 0 · 48 XP
**#9** @T213 - Khang - 01101 — Level 0 · 45 XP
**#10** @T069 - Nguyễn Anh Quân - 01251 — Level 0 · 45 XP",2247_AI20K Buil,True,False,True,False,general,589
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:47 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Teams — AI20K Build Phase — Cohort 3 & 4
**#31** **T-147** — 110 XP · 4 thành viên
**#32** **T-151** — 110 XP · 4 thành viên
**#33** **T-174** — 110 XP · 4 thành viên
**#34** **T-176** — 110 XP · 4 thành viên
**#35** **T-202** — 110 XP · 4 thành viên
**#36** **T-137** — 107 XP · 4 thành viên
**#37** **T-002** — 105 XP · 4 thành viên
**#38** **T-007** — 105 XP · 4 thành viên
**#39** **T-010** — 105 XP · 4 thành viên
**#40** **T-014** — 105 XP · 4 thành viên
Trang 4/25 • 246 team",2248_AI20K Buil,True,False,False,False,general,496
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:48 AM,zawn_taans,,,@Trợ lý Kute  xem từng điểm XP được cộng của mình,2249_AI20K Buil,False,False,True,False,general,49
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:48 AM,Trợ lý Kute#3191,,,"Hiện tại thì lệnh `/rank` chỉ giúp bạn xem được **tổng số điểm XP** và thứ hạng hiện tại thôi nè. Hệ thống chưa có lệnh để liệt kê chi tiết từng ""giao dịch"" XP cụ thể cho từng cá nhân đâu.

Tuy nhiên, bạn có thể tự nhẩm tính dựa trên các hoạt động mình đã tham gia theo bảng ""biểu phí"" XP của Build Phase nè:

*   **Nộp Daily Stand-up (`/daily`):** +5 XP / lần.
*   **Nộp Báo cáo tuần (`/weekly submit`):** +10 XP / lần.
*   **Vượt Gate (`/gate submit`):** +100 XP / Gate.
*   **Tham gia Workshop:** +10 XP / buổi.
*   **Hỗ trợ cộng đồng:** +5 đến +20 XP / lần (tùy mức độ đóng góp).
*   **Showcase & Feedback sản phẩm:** Sẽ có XP thưởng thêm tùy theo chất lượng.

Nếu bạn thấy điểm XP của mình có dấu hiệu ""sai sai"" hoặc muốn kiểm tra kỹ hơn một mốc điểm nào đó, bạn hãy mở một **ticket hỗ trợ** để các anh chị **@Mod** kiểm tra log hệ thống giúp bạn nhé! ✨

Chúc bạn tích lũy được thật nhiều XP để thăng hạng nha! 🚀",2250_AI20K Buil,True,False,True,False,logistics_question,917
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:52 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Team — T-079
🥇 @G18-T079-Nông Ngọc Dương-01296 — Level 0 · 43 XP
🥈 @G18-T079-Nguyễn Cảnh Hoàng-01588 — Level 0 · 20 XP
🥉 @G18_T079_Trangttk_01498 — Level 0 · 20 XP
**#4** @G18 - T079 - Minh Đạt - 01810 — Level 0 · 20 XP
Trang 1/1 • 4 thành viên",2251_AI20K Buil,True,False,True,False,general,258
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:55 AM,Trợ lý Kute#3191,,,"{Embed}
🏆 BXH Teams — AI20K Build Phase — Cohort 3 & 4
**#241** **T-027** — 30 XP · 4 thành viên
**#242** **T-072** — 30 XP · 4 thành viên
**#243** **T-156** — 30 XP · 4 thành viên
**#244** **T-012** — 25 XP · 2 thành viên
**#245** **T-246** — 25 XP · 4 thành viên
**#246** **T-197** — 5 XP · 4 thành viên
Trang 25/25 • 246 team",2252_AI20K Buil,True,False,False,False,general,328
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:58 AM,title213,,,@Trợ lý Kute làm sao để kiểm trả tình trạng điểm danh,2253_AI20K Buil,False,False,True,False,general,53
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 9:58 AM,Trợ lý Kute#3191,,,"Tham gia workshop đăng nhập Zoom với đúng email đã đăng ký với chương trình và đặt tên đúng cú pháp sẽ được điểm danh tự động nhé.
Cú pháp đặt tên xem tại: https://discord.com/channels/1526532830627102781/1527920112081047713",2254_AI20K Buil,True,False,False,False,general,224
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:02 AM,Trợ lý Kute#3191,,,"@Mod

Mình e là chưa đủ thông tin để trả lời đúng câu này, nên xin phép nhờ đội ngũ Mod hỗ trợ bạn nha! 🙏",2255_AI20K Buil,True,False,True,False,general,105
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:02 AM,baooohocit,,,@Trợ lý Kute tại sao bây giơ chưa có slide của buổi 3 lý thuyết,2256_AI20K Buil,False,False,True,False,logistics_question,63
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:02 AM,Trợ lý Kute#3191,,,"Chào bạn nha! ✨

Về slide của **buổi 3 lý thuyết**, mình chưa có thông tin cập nhật chính xác về lý do tại sao slide chưa được đăng tải nè. Thông thường, tài liệu sẽ được các anh chị diễn giả hoặc Ban tổ chức cập nhật sau buổi học tại forum `#lý-thuyết`.

Bạn thử kiểm tra kỹ lại trong các post có mã `Lec-D301` hoặc `Lec-D302` (tùy theo mã buổi học của bạn) trong forum `#lý-thuyết` xem có đính kèm trong phần thảo luận không nhé! 📚

Nếu vẫn không tìm thấy, bạn có thể tag nhẹ @Mod trong kênh chat hoặc mở ticket để các anh chị kiểm tra và hỗ trợ cập nhật sớm cho bạn nha. Cảm ơn bạn đã tinh mắt nhắc nhở nè! 🔥",2257_AI20K Buil,True,False,True,False,logistics_question,611
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:11 AM,zawn_taans,,,"@Trợ lý Kute  buổi workshop đầu tiên chưa có nhóm nên chưa đặt tên đúng cú pháp, vì thế không được điểm danh đúng không",2258_AI20K Buil,False,False,True,False,general,119
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:11 AM,Trợ lý Kute#3191,,,"Bạn cần đặt tên đúng với quy định được thông báo nhé. Chi tiết cú pháp có thể xem tại kênh thông báo chính thức #📣-thông-báo theo cú pháp <Mã nhóm> - <Mã team> - Họ và tên, ví dụ G01-001-Nguyễn Văn A",2259_AI20K Buil,True,False,False,False,logistics_question,199
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:15 AM,gg_xdong,,,@Trợ lý Kute  xem lịch sử các điểm xp của mình gồm điểm j kiểu j,2260_AI20K Buil,False,False,True,False,logistics_question,64
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:15 AM,Trợ lý Kute#3191,,,"Để xem ""sao kê"" điểm XP của mình xem đã tích lũy được từ những nguồn nào, bạn có thể thực hiện theo các cách sau nè:

1.  **Dùng lệnh `/rank`:**
    Đây là cách nhanh nhất để check tổng quát. Bạn gõ `/rank` vào khung chat, bot sẽ hiển thị một chiếc thẻ (rank card) cho biết tổng XP hiện tại và thứ hạng của bạn. Tuy nhiên, lệnh này thường chỉ hiện **tổng điểm** chứ không liệt kê chi tiết từng ngày.

2.  **Kiểm tra Dashboard cá nhân (Khuyên dùng):**
    Thông thường, AI20K Build Phase sẽ có một trang **Dashboard** dành riêng cho thành viên. Tại đây, bạn có thể đăng nhập và xem lịch sử chi tiết (log) các điểm cộng từ:
    *   Điểm danh hàng ngày (`/daily`).
    *   Nộp báo cáo tuần (`/weekly submit`).
    *   Điểm tham gia Workshop.
    *   Điểm thưởng từ các hoạt động khác.
    *   *Mẹo:* Bạn hãy vào kênh `#thông-báo` hoặc `#faq` để tìm link Dashboard trong các tin nhắn ghim (pinned messages) nhé!

3.  **Hỏi tại kênh hỗ trợ:**
    Nếu bạn thấy điểm của mình có dấu hiệu ""thất lạc"" hoặc muốn check kỹ một khoản điểm cụ thể mà không tìm thấy Dashboard, hãy nhắn tin vào kênh `#hỏi-đáp` hoặc mở một **Ticket** để các anh chị @Mod hỗ trợ tra cứu ""sổ cái"" cho bạn nha.

Chăm chỉ tích tiểu thành đại để mau thăng cấp lên **Elite Builder** nhé! Bạn còn thắc mắc gì về cách tính điểm nữa không? ✨🚀",2261_AI20K Buil,True,False,True,False,logistics_question,1300
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:26 AM,vinz0704,,,@Trợ lý Kute làm sao để tăng xp,2262_AI20K Buil,False,False,True,False,general,31
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:26 AM,Trợ lý Kute#3191,,,"Chào bạn! Để tăng **XP** (điểm tích lũy) và thăng hạng trong hành trình Build Phase, bạn hãy tích cực tham gia các hoạt động sau nhé:

*   **Làm Daily:** Dùng lệnh `/daily` để báo cáo công việc mỗi ngày → **+5 XP**/lần.
*   **Nộp Weekly:** Team thực hiện `/weekly submit` (2 lần/tuần) → **+10 XP**/lần.
*   **Vượt Gate:** Khi team hoàn thành và nộp Gate qua lệnh `/gate submit` → **+100 XP**.
*   **Tham gia Workshop:** Mỗi buổi workshop bạn tham gia sẽ được cộng **+10 XP**.
*   **Hỗ trợ cộng đồng:** Giúp đỡ các thành viên khác có thể giúp bạn nhận từ **+5 đến +20 XP**.
*   **Showcase & Feedback:** Tích cực giới thiệu sản phẩm và đóng góp ý kiến cho các team khác cũng sẽ có XP thưởng thêm đó!

Càng chăm chỉ ""ship"" code và tương tác, XP của bạn sẽ càng cao. Chúc bạn sớm leo top nhé! 💪",2263_AI20K Buil,True,False,False,False,technical_question,790
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:30 AM,lolavine777,,,@Trợ lý Kute sau demo day tuần 6 thì thực tập doanh nghiệp có cần build project nưaz không,2264_AI20K Buil,False,False,True,False,general,90
AI20K Build Phase — Cohort 3 & 4 - Bot & Tiện ích - 🤖-gõ-commands [1527920243350179960].txt,Bot & Tiện ích / 🤖-gõ-commands,7/28/2026 10:30 AM,Trợ lý Kute#3191,,,"Link nộp bài: [Nộp dự án demo day tại đây](https://phoenix.note.transformerlabs.ai/demo-day)

1. Giai đoạn 1: Nộp hồ sơ sơ bộ
**Deadline: 23:59:00 28/06/2026**
Yêu cầu bắt buộc: MVP, Video Demo, Slides

2. Giai đoạn 2: Hoàn thiện sản phẩm
**Deadline: 23:00:00 08/07/2026** (updated ~~23:59 05/07/2026~~)
Cập nhật bản chuẩn cuối sản phẩm hoàn thiện.

Lưu ý: tất cả các thành viên trong team phải có AI Logs thì mới đủ điều kiện nộp

{Embed}
https://phoenix.note.transformerlabs.ai/demo-day
Demo Day | Phoenix Agent
Nộp MVP, video demo và slides cho Demo Day.
https://images-ext-1.discordapp.net/external/ZGGjwiF4wybdHC2kblIE6qLdBfXW1zUT4Hc9KD5SHIA/%3F77c2886e803308f7/https/phoenix.note.transformerlabs.ai/demo-day/opengraph-image-rc56hx",2265_AI20K Buil,True,False,False,False,logistics_question,736
